x,y,z,gradx,grady
0.080000,-0.330000,0,378.023466,12.927917
0.080000,-0.320000,0,391.156084,14.079919
0.080000,-0.310000,0,405.031468,15.369478
0.080000,-0.300000,0,419.718950,16.817141
0.080000,-0.290000,0,435.297817,18.447115
0.080000,-0.280000,0,451.859120,20.288017
0.080000,-0.270000,0,469.507838,22.373789
0.080000,-0.260000,0,488.365476,24.744819
0.080000,-0.250000,0,508.573183,27.449324
0.080000,-0.240000,0,530.295473,30.545038
0.080000,-0.230000,0,553.724687,34.101277
0.080000,-0.220000,0,579.086278,38.201459
0.080000,-0.210000,0,606.645081,42.946136
0.080000,-0.200000,0,636.712632,48.456610
0.080000,-0.190000,0,669.655614,54.879133
0.080000,-0.180000,0,705.905375,62.389602
0.080000,-0.170000,0,745.968240,71.198454
0.080000,-0.160000,0,790.435993,81.555035
0.080000,-0.150000,0,839.995216,93.750000
0.080000,-0.140000,0,895.433054,108.112925
0.080000,-0.130000,0,957.635135,125.000000
0.080000,-0.120000,0,1027.568493,144.762789
0.080000,-0.110000,0,1106.237981,167.682927
0.080000,-0.100000,0,1194.598641,193.849021
0.080000,-0.090000,0,1293.399231,222.942073
0.080000,-0.080000,0,1402.925847,253.890754
0.080000,-0.070000,0,1522.615607,-1424.935513
0.080000,-0.060000,0,1650.531450,-1562.442478
0.080000,-0.050000,0,1782.750393,-4.917209
0.080000,-0.040000,0,1912.836555,-3.977626
0.080000,-0.030000,0,2031.730769,-3.009185
0.080000,-0.020000,0,2128.488829,-2.018626
0.080000,-0.010000,0,2192.142412,-1.013092
0.080000,0.000000,0,2214.397019,0.000000
0.080000,0.010000,0,2192.142412,1.013092
0.080000,0.020000,0,2128.488829,2.018626
0.080000,0.030000,0,2031.730769,3.009185
0.080000,0.040000,0,1912.836555,3.977626
0.080000,0.050000,0,1782.750393,4.917209
0.080000,0.060000,0,1650.531450,5.821710
0.080000,0.070000,0,1522.615607,6.685513
0.080000,0.080000,0,1402.925847,7.503691
0.080000,0.090000,0,1293.399231,8.272059
0.080000,0.100000,0,1194.598641,8.987207
0.080000,0.110000,0,1106.237981,9.646519
0.080000,0.120000,0,1027.568493,10.248160
0.080000,0.130000,0,957.635135,112.706422
0.080000,0.140000,0,895.433054,11.274848
0.080000,0.150000,0,839.995216,-90.215517
0.080000,0.160000,0,790.435993,12.066978
0.080000,0.170000,0,745.968240,12.377679
0.080000,0.180000,0,705.905375,12.633867
0.080000,0.190000,0,669.655614,12.837838
0.080000,0.200000,0,636.712632,12.992201
0.080000,0.210000,0,606.645081,13.099808
0.080000,0.220000,0,579.086278,13.163681
0.080000,0.230000,0,553.724687,13.186957
0.080000,0.240000,0,530.295473,13.172825
0.080000,0.250000,0,508.573183,13.124483
0.080000,0.260000,0,488.365476,13.045093
0.080000,0.270000,0,469.507838,12.937745
0.080000,0.280000,0,451.859120,12.805428
0.080000,0.290000,0,435.297817,12.651007
0.080000,0.300000,0,419.718950,12.477203
0.080000,0.310000,0,405.031468,12.286585
0.080000,0.320000,0,391.156084,12.081558
0.080000,0.330000,0,378.023466,11.864358
0.080000,0.340000,0,365.572732,11.637053
0.080000,0.350000,0,353.750188,11.401543
0.080000,0.360000,0,342.508277,11.159563
0.080000,0.370000,0,331.804692,10.912691
0.080000,0.380000,0,321.601639,10.662351
0.080000,0.390000,0,311.865214,10.409823
0.080000,0.400000,0,302.564875,10.156249
0.080000,0.410000,0,293.673002,9.902646
0.080000,0.420000,0,285.164519,9.649909
0.080000,0.430000,0,277.016579,9.398825
0.080000,0.440000,0,269.208289,9.150078
0.080000,0.450000,0,261.720483,8.904261
0.080000,0.460000,0,254.535522,8.661881
0.080000,0.470000,0,247.637122,8.423366
0.080000,0.480000,0,241.010215,8.189079
0.090000,-0.490000,0,12.735674,4.656671
0.090000,-0.480000,0,13.197025,4.940374
0.090000,-0.470000,0,13.683650,5.247293
0.090000,-0.460000,0,14.197297,5.579816
0.090000,-0.450000,0,14.739856,5.940629
0.090000,-0.440000,0,15.313360,6.332758
0.090000,-0.430000,0,15.920000,6.759616
0.090000,-0.420000,0,16.562138,7.225068
0.090000,-0.410000,0,17.242309,7.733492
0.090000,-0.400000,0,17.963235,8.289865
0.090000,-0.390000,0,18.727834,8.899855
0.090000,-0.380000,0,19.539217,9.569934
0.090000,-0.370000,0,20.400697,10.307511
0.090000,-0.360000,0,21.315776,11.121086
0.090000,-0.350000,0,22.288135,12.020437
0.090000,-0.340000,0,23.321604,13.016845
0.090000,-0.330000,0,24.420121,14.123353
0.090000,-0.320000,0,25.587660,15.355086
0.090000,-0.310000,0,26.828130,16.729628
0.090000,-0.300000,0,28.145228,18.267473
0.090000,-0.290000,0,29.542220,19.992576
0.090000,-0.280000,0,31.021643,21.932996
0.090000,-0.270000,0,32.584874,24.121685
0.090000,-0.260000,0,34.231541,26.597419
0.090000,-0.250000,0,35.958686,29.405910
0.090000,-0.240000,0,37.759615,32.601124
0.090000,-0.230000,0,39.622299,36.246818
0.090000,-0.220000,0,41.527147,40.418315
0.090000,-0.210000,0,43.443943,45.204497
0.090000,-0.200000,0,45.327586,50.709939
0.090000,-0.190000,0,47.112224,57.057057
0.090000,-0.180000,0,-690.297481,64.387917
0.090000,-0.170000,0,-730.160076,72.865150
0.090000,-0.160000,0,-774.640405,82.670906
0.090000,-0.150000,0,-824.549498,94.002078
0.090000,-0.140000,0,-880.853087,107.058824
0.090000,-0.130000,0,-944.689914,122.021661
0.090000,-0.120000,0,-1017.380631,139.009901
0.090000,-0.110000,0,-1100.414944,158.011050
0.090000,-0.100000,0,-1195.395296,178.767877
0.090000,-0.090000,0,-1303.900975,200.609640
0.090000,-0.080000,0,-1427.217271,222.222222
0.090000,-0.070000,0,-1565.854898,241.379310
0.090000,-0.060000,0,-9.472242,254.716981
0.090000,-0.050000,0,-9.678849,257.731959
0.090000,-0.040000,0,-9.851490,245.283019
0.090000,-0.030000,0,-9.988060,212.856277
0.090000,-0.020000,0,-10.086863,158.536585
0.090000,-0.010000,0,-10.146652,84.967320
0.090000,0.000000,0,-10.166667,0.000000
0.090000,0.010000,0,-10.146652,-84.967320
0.090000,0.020000,0,-10.086863,-158.536585
0.090000,0.030000,0,-9.988060,-212.856277
0.090000,0.040000,0,-9.851490,-245.283019
0.090000,0.050000,0,-9.678849,-257.731959
0.090000,0.060000,0,-9.472242,-254.716981
0.090000,0.070000,0,-9.234131,-241.379310
0.090000,0.080000,0,-8.967271,-222.222222
0.090000,0.090000,0,-8.674652,-200.609640
0.090000,0.100000,0,-8.359428,-178.767877
0.090000,0.110000,0,-8.024850,-158.011050
0.090000,0.120000,0,-7.674209,-139.009901
0.090000,0.130000,0,-7.310769,-122.021661
0.090000,0.140000,0,-108.853087,-107.058824
0.090000,0.150000,0,-6.558125,-94.002078
0.090000,0.160000,0,-6.174888,-82.670906
0.090000,0.170000,0,-5.790716,-72.865150
0.090000,0.180000,0,-5.408097,-64.387917
0.090000,0.190000,0,-5.029288,-57.057057
0.090000,0.200000,0,-4.656299,-50.709939
0.090000,0.210000,0,-4.290895,-45.204497
0.090000,0.220000,0,-3.934596,-40.418315
0.090000,0.230000,0,-3.588685,-36.246818
0.090000,0.240000,0,-3.254218,-32.601124
0.090000,0.250000,0,-2.932037,-29.405910
0.090000,0.260000,0,-2.622786,-26.597419
0.090000,0.270000,0,-2.326929,-24.121685
0.090000,0.280000,0,-2.044763,-21.932996
0.090000,0.290000,0,-1.776444,-19.992576
0.090000,0.300000,0,-1.521995,-18.267473
0.090000,0.310000,0,-1.281330,-16.729628
0.090000,0.320000,0,-1.054267,-15.355086
0.090000,0.330000,0,-0.840543,-14.123353
0.090000,0.340000,0,-0.639830,-13.016845
0.090000,0.350000,0,-0.451745,-12.020437
0.090000,0.360000,0,-0.275862,-11.121086
0.090000,0.370000,0,-0.111725,-10.307511
0.090000,0.380000,0,0.041146,-9.569934
0.090000,0.390000,0,0.183248,-8.899855
0.090000,0.400000,0,0.315083,-8.289865
0.090000,0.410000,0,0.437159,-7.733492
0.090000,0.420000,0,0.549980,-7.225068
0.090000,0.430000,0,0.654043,-6.759616
0.090000,0.440000,0,0.749838,-6.332758
0.090000,0.450000,0,0.837841,-5.940629
0.090000,0.460000,0,0.918512,-5.579816
0.090000,0.470000,0,0.992298,-5.247293
0.090000,0.480000,0,1.059627,-4.940374
0.100000,-0.490000,0,12.452034,5.095674
0.100000,-0.480000,0,12.890585,5.402776
0.100000,-0.470000,0,13.352109,5.734651
0.100000,-0.460000,0,13.838077,6.093802
0.100000,-0.450000,0,14.350057,6.483035
0.100000,-0.440000,0,14.889719,6.905502
0.100000,-0.430000,0,15.458839,7.364752
0.100000,-0.420000,0,16.059294,7.864786
0.100000,-0.410000,0,16.693068,8.410124
0.100000,-0.400000,0,17.362248,9.005885
0.100000,-0.390000,0,18.069010,9.657879
0.100000,-0.380000,0,18.815613,10.372708
0.100000,-0.370000,0,19.604374,11.157897
0.100000,-0.360000,0,20.437639,12.022040
0.100000,-0.350000,0,21.317737,12.974969
0.100000,-0.340000,0,22.246920,14.027961
0.100000,-0.330000,0,23.227273,15.193973
0.100000,-0.320000,0,24.260596,16.487929
0.100000,-0.310000,0,25.348241,17.927046
0.100000,-0.300000,0,26.490889,19.531230
0.100000,-0.290000,0,27.688251,21.323529
0.100000,-0.280000,0,28.938668,23.330671
0.100000,-0.270000,0,30.238562,25.583687
0.100000,-0.260000,0,31.581715,28.118631
0.100000,-0.250000,0,32.958286,30.977399
0.100000,-0.240000,0,34.353501,34.208651
0.100000,-0.230000,0,35.745902,37.868809
0.100000,-0.220000,0,37.104988,42.023104
0.100000,-0.210000,0,38.388084,46.746575
0.100000,-0.200000,0,39.536157,52.124891
0.100000,-0.190000,0,40.468269,-680.745935
0.100000,-0.180000,0,41.074282,-714.882699
0.100000,-0.170000,0,41.205339,-13.144470
0.100000,-0.160000,0,40.661670,-12.834387
0.100000,-0.150000,0,39.177321,-12.462682
0.100000,-0.140000,0,36.401787,-12.027491
0.100000,-0.130000,0,31.879310,-11.527544
0.100000,-0.120000,0,25.028302,-10.962241
0.100000,-0.110000,0,15.126463,-10.331738
0.100000,-0.100000,0,1.312480,-9.637010
0.100000,-0.090000,0,-17.376788,-8.879902
0.100000,-0.080000,0,-41.904473,-8.063169
0.100000,-0.070000,0,-1550.346785,-7.190484
0.100000,-0.060000,0,-1678.979730,-6.266428
0.100000,-0.050000,0,-1811.820963,-5.296457
0.100000,-0.040000,0,-1942.427164,-4.286838
0.100000,-0.030000,0,-2061.732794,-3.244558
0.100000,-0.020000,0,-2158.788512,-2.177218
0.100000,-0.010000,0,-2222.622226,-1.092896
0.100000,0.000000,0,-2244.937135,0.000000
0.100000,0.010000,0,-2222.622226,1.092896
0.100000,0.020000,0,-2158.788512,2.177218
0.100000,0.030000,0,-2061.732794,3.244558
0.100000,0.040000,0,-1942.427164,4.286838
0.100000,0.050000,0,-1811.820963,5.296457
0.100000,0.060000,0,-1678.979730,6.266428
0.100000,0.070000,0,-1550.346785,7.190484
0.100000,0.080000,0,-1429.853448,8.063169
0.100000,0.090000,0,-1319.445811,8.879902
0.100000,0.100000,0,-1219.696283,9.637010
0.100000,0.110000,0,-1130.328591,10.331738
0.100000,0.120000,0,-1050.603904,10.962241
0.100000,0.130000,0,-979.577030,11.527544
0.100000,0.140000,0,-916.252730,12.027491
0.100000,0.150000,0,-866.636910,12.462682
0.100000,0.160000,0,-815.476261,12.834387
0.100000,0.170000,0,-769.405976,13.144470
0.100000,0.180000,0,-727.749918,13.395295
0.100000,0.190000,0,-689.925706,13.589636
0.100000,0.200000,0,-655.435343,13.730594
0.100000,0.210000,0,-623.854734,13.821511
0.100000,0.220000,0,-594.823384,13.865891
0.100000,0.230000,0,-568.034920,13.867335
0.100000,0.240000,0,-543.228704,13.829473
0.100000,0.250000,0,-520.182563,13.755915
0.100000,0.260000,0,-498.706610,13.650202
0.100000,0.270000,0,-478.638015,13.515768
0.100000,0.280000,0,-459.836640,13.355913
0.100000,0.290000,0,-442.181383,13.173775
0.100000,0.300000,0,-425.567144,12.972317
0.100000,0.310000,0,-409.902297,12.754313
0.100000,0.320000,0,-395.106598,12.522345
0.100000,0.330000,0,-381.109439,12.278795
0.100000,0.340000,0,-367.848400,12.025852
0.100000,0.350000,0,-355.268043,11.765511
0.100000,0.360000,0,-343.318906,11.499583
0.100000,0.370000,0,-331.956664,11.229700
0.100000,0.380000,0,-321.141419,10.957324
0.100000,0.390000,0,-310.837118,10.683760
0.100000,0.400000,0,-301.011047,10.410160
0.100000,0.410000,0,-291.633418,10.137542
0.100000,0.420000,0,-282.677006,9.866793
0.100000,0.430000,0,-274.116854,9.598683
0.100000,0.440000,0,-265.930008,9.333876
0.100000,0.450000,0,-258.095299,9.072935
0.100000,0.460000,0,-250.593155,8.816338
0.100000,0.470000,0,-243.405434,8.564482
0.100000,0.480000,0,-236.515282,8.317691
0.110000,-0.490000,0,12.146815,5.512180
0.110000,-0.480000,0,12.561189,5.840450
0.110000,-0.470000,0,12.996142,6.194784
0.110000,-0.460000,0,13.452861,6.577763
0.110000,-0.450000,0,13.932593,6.992271
0.110000,-0.440000,0,14.436640,7.441539
0.110000,-0.430000,0,14.966358,7.929190
0.110000,-0.420000,0,15.523146,8.459298
0.110000,-0.410000,0,16.108439,9.036446
0.110000,-0.400000,0,16.723691,9.665806
0.110000,-0.390000,0,17.370356,10.353220
0.110000,-0.380000,0,18.049856,11.105298
0.110000,-0.370000,0,18.763545,11.929537
0.110000,-0.360000,0,19.512655,12.834449
0.110000,-0.350000,0,20.298228,13.829718
0.110000,-0.340000,0,21.121019,14.926381
0.110000,-0.330000,0,21.981381,16.137030
0.110000,-0.320000,0,22.879101,17.476054
0.110000,-0.310000,0,23.813190,18.959920
0.110000,-0.300000,0,24.781609,20.607484
0.110000,-0.290000,0,25.780914,22.440355
0.110000,-0.280000,0,26.805781,24.483307
0.110000,-0.270000,0,27.848397,26.764732
0.110000,-0.260000,0,28.897662,29.317142
0.110000,-0.250000,0,29.938142,32.177696
0.110000,-0.240000,0,30.948718,35.388740
0.110000,-0.230000,0,31.900818,38.998304
0.110000,-0.220000,0,32.756129,43.060498
0.110000,-0.210000,0,33.463648,47.635666
0.110000,-0.200000,0,33.955882,52.790124
0.110000,-0.190000,0,34.144037,58.595182
0.110000,-0.180000,0,772.912602,65.124987
0.110000,-0.170000,0,813.234542,72.452538
0.110000,-0.160000,0,856.890405,80.642887
0.110000,-0.150000,0,904.177793,89.742195
0.110000,-0.140000,0,955.382499,99.760813
0.110000,-0.130000,0,1010.753195,110.648176
0.110000,-0.120000,0,1070.463964,122.257053
0.110000,-0.110000,0,1134.561298,134.295228
0.110000,-0.100000,0,1202.892697,146.264626
0.110000,-0.090000,0,1275.015918,157.392687
0.110000,-0.080000,0,1350.092271,-1310.747775
0.110000,-0.070000,0,1426.775115,-1395.695946
0.110000,-0.060000,0,1503.116089,-6.757197
0.110000,-0.050000,0,1576.525002,-5.715476
0.110000,-0.040000,0,1643.829213,-4.628812
0.110000,-0.030000,0,760.299020,-3.505071
0.110000,-0.020000,0,1745.891338,-2.352846
0.110000,-0.010000,0,1773.970490,-1.181303
0.110000,0.000000,0,1783.583333,0.000000
0.110000,0.010000,0,1773.970490,1.181303
0.110000,0.020000,0,1745.891338,2.352846
0.110000,0.030000,0,1701.475490,3.505071
0.110000,0.040000,0,1643.829213,4.628812
0.110000,0.050000,0,1576.525002,5.715476
0.110000,0.060000,0,1503.116089,6.757197
0.110000,0.070000,0,1426.775115,7.746971
0.110000,0.080000,0,1350.092271,8.678752
0.110000,0.090000,0,1275.015918,9.547525
0.110000,0.100000,0,1202.892697,10.349343
0.110000,0.110000,0,1134.561298,11.081329
0.110000,0.120000,0,1070.463964,11.741660
0.110000,0.130000,0,1010.753195,12.329514
0.110000,0.140000,0,955.382499,5.881296
0.110000,0.150000,0,904.177793,6.774390
0.110000,0.160000,0,856.890405,14.560028
0.110000,0.170000,0,813.234542,14.861193
0.110000,0.180000,0,772.912602,15.092353
0.110000,0.190000,0,735.631441,15.257518
0.110000,0.200000,0,701.112181,15.361032
0.110000,0.210000,0,669.095566,15.407463
0.110000,0.220000,0,639.344342,15.401499
0.110000,0.230000,0,611.643741,15.347862
0.110000,0.240000,0,585.800787,15.251233
0.110000,0.250000,0,561.642941,15.116184
0.110000,0.260000,0,539.016417,14.947129
0.110000,0.270000,0,517.784364,14.748284
0.110000,0.280000,0,497.825080,14.523636
0.110000,0.290000,0,-4.687492,14.276921
0.110000,0.300000,0,-3.871448,14.011613
0.110000,0.310000,0,-3.105183,13.730918
0.110000,0.320000,0,-2.387491,13.437772
0.110000,0.330000,0,67.414330,13.134845
0.110000,0.340000,0,-1.091864,12.824550
0.110000,0.350000,0,-0.510533,12.509056
0.110000,0.360000,0,0.028931,12.190294
0.110000,0.370000,0,0.528462,11.869977
0.110000,0.380000,0,0.990027,11.549612
0.110000,0.390000,0,1.415602,11.230517
0.110000,0.400000,0,1.807154,10.913835
0.110000,0.410000,0,2.166623,10.600549
0.110000,0.420000,0,2.495904,10.291496
0.110000,0.430000,0,2.796841,9.987382
0.110000,0.440000,0,3.071216,9.688798
0.110000,0.450000,0,3.320743,9.396224
0.110000,0.460000,0,3.547063,9.110050
0.110000,0.470000,0,3.751744,8.830580
0.110000,0.480000,0,3.936275,8.558046
0.120000,-0.490000,0,11.822155,5.904972
0.120000,-0.480000,0,12.211223,6.252103
0.120000,-0.470000,0,12.618417,6.626323
0.120000,-0.460000,0,13.044642,7.030253
0.120000,-0.450000,0,13.490822,7.466814
0.120000,-0.440000,0,13.957899,7.939267
0.120000,-0.430000,0,14.446814,8.451258
0.120000,-0.420000,0,14.958498,9.006866
0.120000,-0.410000,0,15.493851,9.610669
0.120000,-0.400000,0,16.053718,10.267802
0.120000,-0.390000,0,16.638855,10.984043
0.120000,-0.380000,0,17.249890,11.765897
0.120000,-0.370000,0,17.887263,12.620697
0.120000,-0.360000,0,18.551163,13.556723
0.120000,-0.350000,0,19.241433,14.583333
0.120000,-0.340000,0,19.957455,15.711115
0.120000,-0.330000,0,20.698005,16.952055
0.120000,-0.320000,0,21.461065,18.319737
0.120000,-0.310000,0,22.243575,19.829554
0.120000,-0.300000,0,23.041136,21.498955
0.120000,-0.290000,0,23.847605,23.347701
0.120000,-0.280000,0,24.654603,25.398154
0.120000,-0.270000,0,25.450871,27.675568
0.120000,-0.260000,0,26.221455,30.208375
0.120000,-0.250000,0,26.946674,33.028455
0.120000,-0.240000,0,27.600806,36.171327
0.120000,-0.230000,0,28.150430,39.676221
0.120000,-0.220000,0,28.552346,43.585934
0.120000,-0.210000,0,28.750977,47.946328
0.120000,-0.200000,0,28.675167,52.805281
0.120000,-0.190000,0,28.234283,58.210784
0.120000,-0.180000,0,27.313593,64.207806
0.120000,-0.170000,0,25.768932,70.833333
0.120000,-0.160000,0,23.420892,78.108864
0.120000,-0.150000,0,20.049016,86.029412
0.120000,-0.140000,0,15.386997,94.547910
0.120000,-0.130000,0,9.120690,103.553922
0.120000,-0.120000,0,0.891826,112.845862
0.120000,-0.110000,0,-9.688088,122.096995
0.120000,-0.100000,0,-23.007544,130.817610
0.120000,-0.090000,0,-39.400990,138.319672
0.120000,-0.080000,0,-180.400231,143.696028
0.120000,-0.070000,0,1395.383482,145.833333
0.120000,-0.060000,0,1460.467535,143.483460
0.120000,-0.050000,0,1522.021508,135.416667
0.120000,-0.040000,0,1577.587097,-820.512821
0.120000,-0.030000,0,1624.530547,98.817568
0.120000,-0.020000,0,1660.298542,1011.494253
0.120000,-0.010000,0,1682.732699,36.599099
0.120000,0.000000,0,1690.381579,0.000000
0.120000,0.010000,0,1682.732699,-36.599099
0.120000,0.020000,0,1660.298542,-70.317782
0.120000,0.030000,0,1624.530547,-98.817568
0.120000,0.040000,0,1577.587097,-120.663650
0.120000,0.050000,0,1522.021508,-135.416667
0.120000,0.060000,0,1460.467535,-143.483460
0.120000,0.070000,0,1395.383482,-145.833333
0.120000,0.080000,0,1328.885119,-143.696028
0.120000,0.090000,0,1262.668033,-138.319672
0.120000,0.100000,0,1198.001218,-130.817610
0.120000,0.110000,0,566.752652,-122.096995
0.120000,0.120000,0,1076.524032,-112.845862
0.120000,0.130000,0,1020.577030,-103.553922
0.120000,0.140000,0,968.041514,-94.547910
0.120000,0.150000,0,925.863247,-86.029412
0.120000,0.160000,0,879.558824,-78.108864
0.120000,0.170000,0,836.380247,-70.833333
0.120000,0.180000,0,796.137793,-64.207806
0.120000,0.190000,0,758.628258,-58.210784
0.120000,0.200000,0,723.646667,-52.805281
0.120000,0.210000,0,690.993796,-47.946328
0.120000,0.220000,0,660.480717,-43.585934
0.120000,0.230000,0,631.931252,-39.676221
0.120000,0.240000,0,605.183011,-36.171327
0.120000,0.250000,0,580.087523,-33.028455
0.120000,0.260000,0,556.509780,-30.208375
0.120000,0.270000,0,534.327448,-27.675568
0.120000,0.280000,0,-3.339550,-509.115943
0.120000,0.290000,0,-2.731593,-488.522753
0.120000,0.300000,0,-2.162484,14.554625
0.120000,0.310000,0,-1.631198,14.238270
0.120000,0.320000,0,-1.136517,83.041858
0.120000,0.330000,0,-0.677078,13.574422
0.120000,0.340000,0,-0.251411,-55.899012
0.120000,0.350000,0,0.142031,12.886306
0.120000,0.360000,0,0.504837,12.538578
0.120000,0.370000,0,0.838619,12.190795
0.120000,0.380000,0,1.144988,11.844463
0.120000,0.390000,0,1.425536,11.500887
0.120000,0.400000,0,1.681829,11.161181
0.120000,0.410000,0,1.915387,10.826292
0.120000,0.420000,0,2.127683,10.497011
0.120000,0.430000,0,2.320133,10.173995
0.120000,0.440000,0,2.494093,9.857777
0.120000,0.450000,0,2.650854,9.548782
0.120000,0.460000,0,2.791645,9.247339
0.120000,0.470000,0,2.917625,8.953693
0.120000,0.480000,0,3.029892,8.668014
0.130000,-0.490000,0,11.480253,6.273069
0.130000,-0.480000,0,11.843137,6.636712
0.130000,-0.470000,0,12.221666,7.028202
0.130000,-0.460000,0,12.616468,7.450168
0.130000,-0.450000,0,13.028156,7.905529
0.130000,-0.440000,0,13.457317,8.397531
0.130000,-0.430000,0,13.904495,8.929789
0.130000,-0.420000,0,14.370171,9.506335
0.130000,-0.410000,0,14.854734,10.131666
0.130000,-0.400000,0,15.358452,10.810811
0.130000,-0.390000,0,15.881427,11.549392
0.130000,-0.380000,0,16.423542,12.353706
0.130000,-0.370000,0,16.984398,13.230810
0.130000,-0.360000,0,17.563226,14.188618
0.130000,-0.350000,0,18.158785,15.236010
0.130000,-0.340000,0,18.769231,16.382954
0.130000,-0.330000,0,19.391950,17.640640
0.130000,-0.320000,0,20.023355,19.021624
0.130000,-0.310000,0,20.658625,20.539991
0.130000,-0.300000,0,21.291384,22.211513
0.130000,-0.290000,0,21.913292,24.053822
0.130000,-0.280000,0,22.513547,26.086573
0.130000,-0.270000,0,23.078248,28.331584
0.130000,-0.260000,0,23.589617,30.812946
0.130000,-0.250000,0,24.025023,33.557047
0.130000,-0.240000,0,24.355786,36.592495
0.130000,-0.230000,0,24.545704,39.949844
0.130000,-0.220000,0,24.549269,43.661046
0.130000,-0.210000,0,24.309524,47.758487
0.130000,-0.200000,0,23.755527,52.273430
0.130000,-0.190000,0,22.799447,57.233608
0.130000,-0.180000,0,21.333333,62.659636
0.130000,-0.170000,0,19.225745,68.559838
0.130000,-0.160000,0,16.318584,74.922971
0.130000,-0.150000,0,12.424763,81.708300
0.130000,-0.140000,0,7.327731,88.832487
0.130000,-0.130000,0,0.784476,96.153005
0.130000,-0.120000,0,-7.465686,103.448276
0.130000,-0.110000,0,-17.683441,110.395857
0.130000,-0.100000,0,-30.099247,116.551724
0.130000,-0.090000,0,-44.867028,0.000000
0.130000,-0.080000,0,-62.000000,124.036697
0.130000,-0.070000,0,-81.291266,245.171820
0.130000,-0.060000,0,-102.229885,119.880829
0.130000,-0.050000,0,-123.934389,111.404087
0.130000,-0.040000,0,-145.136792,97.880227
0.130000,-0.030000,0,776.922764,79.206374
0.130000,-0.020000,0,-179.567568,55.849306
0.130000,-0.010000,0,-189.505251,28.901734
0.130000,0.000000,0,-192.952381,0.000000
0.130000,0.010000,0,-189.505251,-28.901734
0.130000,0.020000,0,-179.567568,-55.849306
0.130000,0.030000,0,-164.253706,-79.206374
0.130000,0.040000,0,-145.136792,-97.880227
0.130000,0.050000,0,-123.934389,-111.404087
0.130000,0.060000,0,-102.229885,-119.880829
0.130000,0.070000,0,-81.291266,-123.835444
0.130000,0.080000,0,-62.000000,-124.036697
0.130000,0.090000,0,-44.867028,-121.336375
0.130000,0.100000,0,-30.099247,-685.566038
0.130000,0.110000,0,-17.683441,-110.395857
0.130000,0.120000,0,-7.465686,465.566038
0.130000,0.130000,0,0.784476,-96.153005
0.130000,0.140000,0,7.327731,-88.832487
0.130000,0.150000,0,12.424763,-81.708300
0.130000,0.160000,0,16.318584,-74.922971
0.130000,0.170000,0,19.225745,-68.559838
0.130000,0.180000,0,21.333333,-62.659636
0.130000,0.190000,0,22.799447,-57.233608
0.130000,0.200000,0,23.755527,-52.273430
0.130000,0.210000,0,24.309524,-47.758487
0.130000,0.220000,0,24.549269,-43.661046
0.130000,0.230000,0,24.545704,-39.949844
0.130000,0.240000,0,24.355786,-36.592495
0.130000,0.250000,0,24.025023,-33.557047
0.130000,0.260000,0,23.589617,-30.812946
0.130000,0.270000,0,23.078248,-545.101045
0.130000,0.280000,0,22.513547,-522.535405
0.130000,0.290000,0,505.631080,15.453986
0.130000,0.300000,0,486.466435,15.112008
0.130000,0.310000,0,468.322833,14.756885
0.130000,0.320000,0,451.130582,14.391891
0.130000,0.330000,0,365.694563,14.019951
0.130000,0.340000,0,419.349981,13.643660
0.130000,0.350000,0,404.649296,13.265304
0.130000,0.360000,0,390.674337,12.886882
0.130000,0.370000,0,377.379607,12.510127
0.130000,0.380000,0,364.723162,12.136529
0.130000,0.390000,0,352.666276,11.767358
0.130000,0.400000,0,341.173141,11.403686
0.130000,0.410000,0,330.210599,11.046403
0.130000,0.420000,0,319.747899,10.696242
0.130000,0.430000,0,309.756483,10.353792
0.130000,0.440000,0,300.209792,10.019519
0.130000,0.450000,0,291.083099,9.693775
0.130000,0.460000,0,282.353347,9.376820
0.130000,0.470000,0,273.999017,9.068827
0.130000,0.480000,0,266.000000,8.769898
0.140000,-0.490000,0,11.123339,6.615727
0.140000,-0.480000,0,11.459405,6.993516
0.140000,-0.470000,0,11.808641,7.399654
0.140000,-0.460000,0,12.171404,7.836743
0.140000,-0.450000,0,12.548010,8.307663
0.140000,-0.440000,0,12.938708,8.815607
0.140000,-0.430000,0,13.343664,9.364111
0.140000,-0.420000,0,13.762936,9.957105
0.140000,-0.410000,0,14.196435,10.598950
0.140000,-0.400000,0,14.643894,11.294495
0.140000,-0.390000,0,15.104811,12.049134
0.140000,-0.380000,0,15.578394,12.868868
0.140000,-0.370000,0,16.063483,13.760381
0.140000,-0.360000,0,16.558458,14.731110
0.140000,-0.350000,0,17.061124,15.789338
0.140000,-0.340000,0,17.568572,16.944279
0.140000,-0.330000,0,18.077005,18.206179
0.140000,-0.320000,0,18.581523,19.586412
0.140000,-0.310000,0,19.075863,21.097583
0.140000,-0.300000,0,19.552074,22.753622
0.140000,-0.290000,0,20.000121,24.569864
0.140000,-0.280000,0,20.407402,26.563111
0.140000,-0.270000,0,20.758156,28.751638
0.140000,-0.260000,0,21.032741,31.155150
0.140000,-0.250000,0,21.206771,33.794624
0.140000,-0.240000,0,21.250069,36.692007
0.140000,-0.230000,0,21.125432,39.869704
0.140000,-0.220000,0,20.787185,43.349754
0.140000,-0.210000,0,20.179516,47.152586
0.140000,-0.200000,0,19.234622,51.295204
0.140000,-0.190000,0,17.870726,55.788591
