x,y,z,gradx,grady
-0.020000,-0.180000,0,4.949064,-1.009865
-0.020000,-0.170000,0,5.464129,-1.196060
-0.020000,-0.160000,0,6.072278,-1.430764
-0.020000,-0.150000,0,6.796801,-1.730769
-0.020000,-0.140000,0,7.668503,-2.120302
-0.020000,-0.130000,0,8.728685,-2.635135
-0.020000,-0.120000,0,10.033469,-3.329480
-0.020000,-0.110000,0,11.660151,-4.287942
-0.020000,-0.100000,0,13.716459,-5.647059
-0.020000,-0.090000,0,16.353659,-7.635747
-0.020000,-0.080000,0,19.783456,-10.654828
-0.020000,-0.070000,0,24.293103,-15.441176
-0.020000,-0.060000,0,30.229730,-23.422251
-0.020000,-0.050000,0,37.830317,-37.500000
-0.020000,-0.040000,0,46.382353,-63.660477
-0.020000,-0.030000,0,50.500000,-112.500000
-0.020000,-0.020000,0,23.576923,-184.615385
-0.020000,-0.010000,0,-149.500000,-187.500000
-0.020000,0.000000,0,-499.500000,0.000000
-0.020000,0.010000,0,-149.500000,187.500000
-0.020000,0.020000,0,23.576923,184.615385
-0.020000,0.030000,0,50.500000,112.500000
-0.020000,0.040000,0,46.382353,63.660477
-0.020000,0.050000,0,37.830317,37.500000
-0.020000,0.060000,0,30.229730,23.422251
-0.020000,0.070000,0,24.293103,15.441176
-0.020000,0.080000,0,19.783456,10.654828
-0.020000,0.090000,0,16.353659,7.635747
-0.020000,0.100000,0,13.716459,5.647059
-0.020000,0.110000,0,11.660151,4.287942
-0.020000,0.120000,0,10.033469,3.329480
-0.020000,0.130000,0,8.728685,2.635135
-0.020000,0.140000,0,7.668503,2.120302
-0.020000,0.150000,0,6.796801,1.730769
-0.020000,0.160000,0,6.072278,1.430764
-0.020000,0.170000,0,5.464129,1.196060
-0.020000,0.180000,0,4.949064,1.009865
-0.020000,0.190000,0,4.509258,0.860299
-0.020000,0.200000,0,4.130898,0.738803
-0.020000,0.210000,0,3.803167,0.639101
-0.020000,0.220000,0,3.517503,0.556528
-0.020000,0.230000,0,3.267062,0.487564
-0.020000,0.240000,0,3.046327,0.429521
-0.020000,0.250000,0,2.850813,0.380325
-0.020000,0.260000,0,2.676843,0.338353
-0.020000,0.270000,0,2.521383,0.302329
-0.020000,0.280000,0,2.381913,0.271237
-0.020000,0.290000,0,2.256322,0.244261
-0.020000,0.300000,0,2.142839,0.220744
-0.020000,0.310000,0,2.039962,0.200148
-0.020000,0.320000,0,1.946415,0.182035
-0.020000,0.330000,0,1.861107,0.166041
-0.020000,0.340000,0,1.783102,0.151865
-0.020000,0.350000,0,1.711593,0.139257
-0.020000,0.360000,0,1.645880,0.128006
-0.020000,0.370000,0,1.585356,0.117935
-0.020000,0.380000,0,1.529489,0.108892
-0.020000,0.390000,0,1.477816,0.100750
-0.020000,0.400000,0,1.429927,0.093399
-0.020000,0.410000,0,1.385463,0.086746
-0.020000,0.420000,0,1.344106,0.080710
-0.020000,0.430000,0,1.305574,0.075220
-0.020000,0.440000,0,1.269616,0.070218
-0.020000,0.450000,0,1.236007,0.065649
-0.020000,0.460000,0,1.204549,0.061468
-0.020000,0.470000,0,1.175061,0.057634
-0.020000,0.480000,0,1.147383,0.054112
-0.020000,0.490000,0,1.121370,0.050872
-0.010000,-0.490000,0,1.123701,-0.025500
-0.010000,-0.480000,0,1.149913,-0.027127
-0.010000,-0.470000,0,1.177813,-0.028895
-0.010000,-0.460000,0,1.207547,-0.030821
-0.010000,-0.450000,0,1.239280,-0.032922
-0.010000,-0.440000,0,1.273196,-0.035218
-0.010000,-0.430000,0,1.309498,-0.037732
-0.010000,-0.420000,0,1.348416,-0.040492
-0.010000,-0.410000,0,1.390208,-0.043528
-0.010000,-0.400000,0,1.435162,-0.046875
-0.010000,-0.390000,0,1.483607,-0.050574
-0.010000,-0.380000,0,1.535912,-0.054673
-0.010000,-0.370000,0,1.592498,-0.059226
-0.010000,-0.360000,0,1.653846,-0.064300
-0.010000,-0.350000,0,1.720504,-0.069971
-0.010000,-0.340000,0,1.793103,-0.076328
-0.010000,-0.330000,0,1.872370,-0.083479
-0.010000,-0.320000,0,1.959144,-0.091552
-0.010000,-0.310000,0,2.054404,-0.100701
-0.010000,-0.300000,0,2.159292,-0.111111
-0.010000,-0.290000,0,2.275148,-0.123006
-0.010000,-0.280000,0,2.403553,-0.136661
-0.010000,-0.270000,0,2.546385,-0.152415
-0.010000,-0.260000,0,2.705882,-0.170686
-0.010000,-0.250000,0,2.884738,-0.191998
-0.010000,-0.240000,0,3.086207,-0.217011
-0.010000,-0.230000,0,3.314259,-0.246565
-0.010000,-0.220000,0,3.573770,-0.281738
-0.010000,-0.210000,0,3.870787,-0.323932
-0.010000,-0.200000,0,4.212871,-0.374991
-0.010000,-0.190000,0,4.609589,-0.437368
-0.010000,-0.180000,0,5.073171,-0.514384
-0.010000,-0.170000,0,5.619454,-0.610596
-0.010000,-0.160000,0,6.269231,-0.732377
-0.010000,-0.150000,0,7.050218,-0.888819
-0.010000,-0.140000,0,8.000000,-1.093181
-0.010000,-0.130000,0,9.170520,-1.365307
-0.010000,-0.120000,0,10.635135,-1.735776
-0.010000,-0.110000,0,12.500000,-2.253329
-0.010000,-0.100000,0,14.923077,-2.998800
-0.010000,-0.090000,0,18.147059,-4.112719
-0.010000,-0.080000,0,22.558824,-5.853659
-0.010000,-0.070000,0,28.801887,-8.731809
-0.010000,-0.060000,0,38.000000,-13.846154
-0.010000,-0.050000,0,52.224138,-23.847377
-0.010000,-0.040000,0,75.500000,-46.153846
-0.010000,-0.030000,0,115.884615,-105.882353
-0.010000,-0.020000,0,188.000000,-300.000000
-0.010000,-0.010000,0,300.500000,-600.000000
-0.010000,0.000000,0,-nan,0.000000
-0.010000,0.010000,0,300.500000,600.000000
-0.010000,0.020000,0,188.000000,300.000000
-0.010000,0.030000,0,115.884615,105.882353
-0.010000,0.040000,0,75.500000,46.153846
-0.010000,0.050000,0,52.224138,23.847377
-0.010000,0.060000,0,38.000000,13.846154
-0.010000,0.070000,0,28.801887,8.731809
-0.010000,0.080000,0,22.558824,5.853659
-0.010000,0.090000,0,18.147059,4.112719
-0.010000,0.100000,0,14.923077,2.998800
-0.010000,0.110000,0,12.500000,2.253329
-0.010000,0.120000,0,10.635135,1.735776
-0.010000,0.130000,0,9.170520,1.365307
-0.010000,0.140000,0,8.000000,1.093181
-0.010000,0.150000,0,7.050218,0.888819
-0.010000,0.160000,0,6.269231,0.732377
-0.010000,0.170000,0,5.619454,0.610596
-0.010000,0.180000,0,5.073171,0.514384
-0.010000,0.190000,0,4.609589,0.437368
-0.010000,0.200000,0,4.212871,0.374991
-0.010000,0.210000,0,3.870787,0.323932
-0.010000,0.220000,0,3.573770,0.281738
-0.010000,0.230000,0,3.314259,0.246565
-0.010000,0.240000,0,3.086207,0.217011
-0.010000,0.250000,0,2.884738,0.191998
-0.010000,0.260000,0,2.705882,0.170686
-0.010000,0.270000,0,2.546385,0.152415
-0.010000,0.280000,0,2.403553,0.136661
-0.010000,0.290000,0,2.275148,0.123006
-0.010000,0.300000,0,2.159292,0.111111
-0.010000,0.310000,0,2.054404,0.100701
-0.010000,0.320000,0,1.959144,0.091552
-0.010000,0.330000,0,1.872370,0.083479
-0.010000,0.340000,0,1.793103,0.076328
-0.010000,0.350000,0,1.720504,0.069971
-0.010000,0.360000,0,1.653846,0.064300
-0.010000,0.370000,0,1.592498,0.059226
-0.010000,0.380000,0,1.535912,0.054673
-0.010000,0.390000,0,1.483607,0.050574
-0.010000,0.400000,0,1.435162,0.046875
-0.010000,0.410000,0,1.390208,0.043528
-0.010000,0.420000,0,1.348416,0.040492
-0.010000,0.430000,0,1.309498,0.037732
-0.010000,0.440000,0,1.273196,0.035218
-0.010000,0.450000,0,1.239280,0.032922
-0.010000,0.460000,0,1.207547,0.030821
-0.010000,0.470000,0,1.177813,0.028895
-0.010000,0.480000,0,1.149913,0.027127
-0.010000,0.490000,0,1.123701,0.025500
0.000000,-0.490000,0,1.124480,0.000000
0.000000,-0.480000,0,1.150759,0.000000
0.000000,-0.470000,0,1.178733,0.000000
0.000000,-0.460000,0,1.208550,0.000000
0.000000,-0.450000,0,1.240375,0.000000
0.000000,-0.440000,0,1.274393,0.000000
0.000000,-0.430000,0,1.310811,0.000000
0.000000,-0.420000,0,1.349858,0.000000
0.000000,-0.410000,0,1.391795,0.000000
0.000000,-0.400000,0,1.436914,0.000000
0.000000,-0.390000,0,1.485545,0.000000
0.000000,-0.380000,0,1.538062,0.000000
0.000000,-0.370000,0,1.594891,0.000000
0.000000,-0.360000,0,1.656515,0.000000
0.000000,-0.350000,0,1.723491,0.000000
0.000000,-0.340000,0,1.796456,0.000000
0.000000,-0.330000,0,1.876147,0.000000
0.000000,-0.320000,0,1.963415,0.000000
0.000000,-0.310000,0,2.059252,0.000000
0.000000,-0.300000,0,2.164817,0.000000
0.000000,-0.290000,0,2.281473,0.000000
0.000000,-0.280000,0,2.410828,0.000000
0.000000,-0.270000,0,2.554795,0.000000
0.000000,-0.260000,0,2.715657,0.000000
0.000000,-0.250000,0,2.896166,0.000000
0.000000,-0.240000,0,3.099653,0.000000
0.000000,-0.230000,0,3.330189,0.000000
0.000000,-0.220000,0,3.592784,0.000000
0.000000,-0.210000,0,3.893665,0.000000
0.000000,-0.200000,0,4.240648,0.000000
0.000000,-0.190000,0,4.643646,0.000000
0.000000,-0.180000,0,5.115385,0.000000
0.000000,-0.170000,0,5.672414,0.000000
0.000000,-0.160000,0,6.336576,0.000000
0.000000,-0.150000,0,7.137168,0.000000
0.000000,-0.140000,0,8.114213,0.000000
0.000000,-0.130000,0,9.323529,0.000000
0.000000,-0.120000,0,10.844828,0.000000
0.000000,-0.110000,0,12.795082,0.000000
0.000000,-0.100000,0,15.351485,0.000000
0.000000,-0.090000,0,18.792683,0.000000
0.000000,-0.080000,0,23.576923,0.000000
0.000000,-0.070000,0,30.500000,0.000000
0.000000,-0.060000,0,41.040541,0.000000
0.000000,-0.050000,0,58.192308,0.000000
0.000000,-0.040000,0,88.735294,0.000000
0.000000,-0.030000,0,150.500000,0.000000
0.000000,-0.020000,0,300.500000,0.000000
0.000000,-0.010000,0,750.500000,-nan
0.000000,0.000000,0,1500.500000,0.000000
0.000000,0.010000,0,750.500000,-nan
0.000000,0.020000,0,300.500000,0.000000
0.000000,0.030000,0,150.500000,0.000000
0.000000,0.040000,0,88.735294,0.000000
0.000000,0.050000,0,58.192308,0.000000
0.000000,0.060000,0,41.040541,0.000000
0.000000,0.070000,0,30.500000,0.000000
0.000000,0.080000,0,23.576923,0.000000
0.000000,0.090000,0,18.792683,0.000000
0.000000,0.100000,0,15.351485,0.000000
0.000000,0.110000,0,12.795082,0.000000
0.000000,0.120000,0,10.844828,0.000000
0.000000,0.130000,0,9.323529,0.000000
0.000000,0.140000,0,8.114213,0.000000
0.000000,0.150000,0,7.137168,0.000000
0.000000,0.160000,0,6.336576,0.000000
0.000000,0.170000,0,5.672414,0.000000
0.000000,0.180000,0,5.115385,0.000000
0.000000,0.190000,0,4.643646,0.000000
0.000000,0.200000,0,4.240648,0.000000
0.000000,0.210000,0,3.893665,0.000000
0.000000,0.220000,0,3.592784,0.000000
0.000000,0.230000,0,3.330189,0.000000
0.000000,0.240000,0,3.099653,0.000000
0.000000,0.250000,0,2.896166,0.000000
0.000000,0.260000,0,2.715657,0.000000
0.000000,0.270000,0,2.554795,0.000000
0.000000,0.280000,0,2.410828,0.000000
0.000000,0.290000,0,2.281473,0.000000
0.000000,0.300000,0,2.164817,0.000000
0.000000,0.310000,0,2.059252,0.000000
0.000000,0.320000,0,1.963415,0.000000
0.000000,0.330000,0,1.876147,0.000000
0.000000,0.340000,0,1.796456,0.000000
0.000000,0.350000,0,1.723491,0.000000
0.000000,0.360000,0,1.656515,0.000000
0.000000,0.370000,0,1.594891,0.000000
0.000000,0.380000,0,1.538062,0.000000
0.000000,0.390000,0,1.485545,0.000000
0.000000,0.400000,0,1.436914,0.000000
0.000000,0.410000,0,1.391795,0.000000
0.000000,0.420000,0,1.349858,0.000000
0.000000,0.430000,0,1.310811,0.000000
0.000000,0.440000,0,1.274393,0.000000
0.000000,0.450000,0,1.240375,0.000000
0.000000,0.460000,0,1.208550,0.000000
0.000000,0.470000,0,1.178733,0.000000
0.000000,0.480000,0,1.150759,0.000000
0.000000,0.490000,0,1.124480,0.000000
0.010000,-0.490000,0,1.123701,0.025500
0.010000,-0.480000,0,1.149913,0.027127
0.010000,-0.470000,0,1.177813,0.028895
0.010000,-0.460000,0,1.207547,0.030821
0.010000,-0.450000,0,1.239280,0.032922
0.010000,-0.440000,0,1.273196,0.035218
0.010000,-0.430000,0,1.309498,0.037732
0.010000,-0.420000,0,1.348416,0.040492
0.010000,-0.410000,0,1.390208,0.043528
0.010000,-0.400000,0,1.435162,0.046875
0.010000,-0.390000,0,1.483607,0.050574
0.010000,-0.380000,0,1.535912,0.054673
0.010000,-0.370000,0,1.592498,0.059226
0.010000,-0.360000,0,1.653846,0.064300
0.010000,-0.350000,0,1.720504,0.069971
0.010000,-0.340000,0,1.793103,0.076328
0.010000,-0.330000,0,1.872370,0.083479
0.010000,-0.320000,0,1.959144,0.091552
0.010000,-0.310000,0,2.054404,0.100701
0.010000,-0.300000,0,2.159292,0.111111
0.010000,-0.290000,0,2.275148,0.123006
0.010000,-0.280000,0,2.403553,0.136661
0.010000,-0.270000,0,2.546385,0.152415
0.010000,-0.260000,0,2.705882,0.170686
0.010000,-0.250000,0,2.884738,0.191998
0.010000,-0.240000,0,3.086207,0.217011
0.010000,-0.230000,0,3.314259,0.246565
0.010000,-0.220000,0,3.573770,0.281738
0.010000,-0.210000,0,3.870787,0.323932
0.010000,-0.200000,0,4.212871,0.374991
0.010000,-0.190000,0,4.609589,0.437368
0.010000,-0.180000,0,5.073171,0.514384
0.010000,-0.170000,0,5.619454,0.610596
0.010000,-0.160000,0,6.269231,0.732377
0.010000,-0.150000,0,7.050218,0.888819
0.010000,-0.140000,0,8.000000,1.093181
0.010000,-0.130000,0,9.170520,1.365307
0.010000,-0.120000,0,10.635135,1.735776
0.010000,-0.110000,0,12.500000,2.253329
0.010000,-0.100000,0,14.923077,2.998800
0.010000,-0.090000,0,18.147059,4.112719
0.010000,-0.080000,0,22.558824,5.853659
0.010000,-0.070000,0,28.801887,8.731809
0.010000,-0.060000,0,38.000000,13.846154
0.010000,-0.050000,0,52.224138,23.847377
0.010000,-0.040000,0,75.500000,46.153846
0.010000,-0.030000,0,115.884615,105.882353
0.010000,-0.020000,0,188.000000,300.000000
0.010000,-0.010000,0,300.500000,600.000000
0.010000,0.000000,0,-nan,0.000000
0.010000,0.010000,0,300.500000,-600.000000
0.010000,0.020000,0,188.000000,-300.000000
0.010000,0.030000,0,115.884615,-105.882353
0.010000,0.040000,0,75.500000,-46.153846
0.010000,0.050000,0,52.224138,-23.847377
0.010000,0.060000,0,38.000000,-13.846154
0.010000,0.070000,0,28.801887,-8.731809
0.010000,0.080000,0,22.558824,-5.853659
0.010000,0.090000,0,18.147059,-4.112719
0.010000,0.100000,0,14.923077,-2.998800
0.010000,0.110000,0,12.500000,-2.253329
0.010000,0.120000,0,10.635135,-1.735776
0.010000,0.130000,0,9.170520,-1.365307
0.010000,0.140000,0,8.000000,-1.093181
0.010000,0.150000,0,7.050218,-0.888819
0.010000,0.160000,0,6.269231,-0.732377
0.010000,0.170000,0,5.619454,-0.610596
0.010000,0.180000,0,5.073171,-0.514384
0.010000,0.190000,0,4.609589,-0.437368
0.010000,0.200000,0,4.212871,-0.374991
0.010000,0.210000,0,3.870787,-0.323932
0.010000,0.220000,0,3.573770,-0.281738
0.010000,0.230000,0,3.314259,-0.246565
0.010000,0.240000,0,3.086207,-0.217011
0.010000,0.250000,0,2.884738,-0.191998
0.010000,0.260000,0,2.705882,-0.170686
0.010000,0.270000,0,2.546385,-0.152415
0.010000,0.280000,0,2.403553,-0.136661
0.010000,0.290000,0,2.275148,-0.123006
0.010000,0.300000,0,2.159292,-0.111111
0.010000,0.310000,0,2.054404,-0.100701
0.010000,0.320000,0,1.959144,-0.091552
0.010000,0.330000,0,1.872370,-0.083479
0.010000,0.340000,0,1.793103,-0.076328
0.010000,0.350000,0,1.720504,-0.069971
0.010000,0.360000,0,1.653846,-0.064300
0.010000,0.370000,0,1.592498,-0.059226
0.010000,0.380000,0,1.535912,-0.054673
0.010000,0.390000,0,1.483607,-0.050574
0.010000,0.400000,0,1.435162,-0.046875
0.010000,0.410000,0,1.390208,-0.043528
0.010000,0.420000,0,1.348416,-0.040492
0.010000,0.430000,0,1.309498,-0.037732
0.010000,0.440000,0,1.273196,-0.035218
0.010000,0.450000,0,1.239280,-0.032922
0.010000,0.460000,0,1.207547,-0.030821
0.010000,0.470000,0,1.177813,-0.028895
0.010000,0.480000,0,1.149913,-0.027127
0.010000,0.490000,0,1.123701,-0.025500
0.020000,-0.490000,0,1.121370,0.050872
0.020000,-0.480000,0,1.147383,0.054112
0.020000,-0.470000,0,1.175061,0.057634
0.020000,-0.460000,0,1.204549,0.061468
0.020000,-0.450000,0,1.236007,0.065649
0.020000,-0.440000,0,1.269616,0.070218
0.020000,-0.430000,0,1.305574,0.075220
0.020000,-0.420000,0,1.344106,0.080710
0.020000,-0.410000,0,1.385463,0.086746
0.020000,-0.400000,0,1.429927,0.093399
0.020000,-0.390000,0,1.477816,0.100750
0.020000,-0.380000,0,1.529489,0.108892
0.020000,-0.370000,0,1.585356,0.117935
0.020000,-0.360000,0,1.645880,0.128006
0.020000,-0.350000,0,1.711593,0.139257
0.020000,-0.340000,0,1.783102,0.151865
0.020000,-0.330000,0,1.861107,0.166041
0.020000,-0.320000,0,1.946415,0.182035
0.020000,-0.310000,0,2.039962,0.200148
0.020000,-0.300000,0,2.142839,0.220744
0.020000,-0.290000,0,2.256322,0.244261
0.020000,-0.280000,0,2.381913,0.271237
0.020000,-0.270000,0,2.521383,0.302329
0.020000,-0.260000,0,2.676843,0.338353
0.020000,-0.250000,0,2.850813,0.380325
0.020000,-0.240000,0,3.046327,0.429521
0.020000,-0.230000,0,3.267062,0.487564
0.020000,-0.220000,0,3.517503,0.556528
0.020000,-0.210000,0,3.803167,0.639101
0.020000,-0.200000,0,4.130898,0.738803
0.020000,-0.190000,0,4.509258,0.860299
0.020000,-0.180000,0,4.949064,1.009865
0.020000,-0.170000,0,5.464129,1.196060
0.020000,-0.160000,0,6.072278,1.430764
0.020000,-0.150000,0,6.796801,1.730769
0.020000,-0.140000,0,7.668503,2.120302
0.020000,-0.130000,0,8.728685,2.635135
0.020000,-0.120000,0,10.033469,3.329480
0.020000,-0.110000,0,11.660151,4.287942
0.020000,-0.100000,0,13.716459,5.647059
0.020000,-0.090000,0,16.353659,7.635747
0.020000,-0.080000,0,19.783456,10.654828
0.020000,-0.070000,0,24.293103,15.441176
0.020000,-0.060000,0,30.229730,23.422251
0.020000,-0.050000,0,37.830317,37.500000
0.020000,-0.040000,0,46.382353,63.660477
0.020000,-0.030000,0,50.500000,112.500000
0.020000,-0.020000,0,23.576923,184.615385
0.020000,-0.010000,0,-149.500000,187.500000
0.020000,0.000000,0,-499.500000,0.000000
0.020000,0.010000,0,-149.500000,-187.500000
0.020000,0.020000,0,23.576923,-184.615385
0.020000,0.030000,0,50.500000,-112.500000
0.020000,0.040000,0,46.382353,-63.660477
0.020000,0.050000,0,37.830317,-37.500000
0.020000,0.060000,0,30.229730,-23.422251
0.020000,0.070000,0,24.293103,-15.441176
0.020000,0.080000,0,19.783456,-10.654828
0.020000,0.090000,0,16.353659,-7.635747
0.020000,0.100000,0,13.716459,-5.647059
0.020000,0.110000,0,11.660151,-4.287942
0.020000,0.120000,0,10.033469,-3.329480
0.020000,0.130000,0,8.728685,-2.635135
0.020000,0.140000,0,7.668503,-2.120302
0.020000,0.150000,0,6.796801,-1.730769
0.020000,0.160000,0,6.072278,-1.430764
0.020000,0.170000,0,5.464129,-1.196060
0.020000,0.180000,0,4.949064,-1.009865
0.020000,0.190000,0,4.509258,-0.860299
0.020000,0.200000,0,4.130898,-0.738803
0.020000,0.210000,0,3.803167,-0.639101
0.020000,0.220000,0,3.517503,-0.556528
0.020000,0.230000,0,3.267062,-0.487564
0.020000,0.240000,0,3.046327,-0.429521
0.020000,0.250000,0,2.850813,-0.380325
0.020000,0.260000,0,2.676843,-0.338353
0.020000,0.270000,0,2.521383,-0.302329
0.020000,0.280000,0,2.381913,-0.271237
0.020000,0.290000,0,2.256322,-0.244261
0.020000,0.300000,0,2.142839,-0.220744
0.020000,0.310000,0,2.039962,-0.200148
0.020000,0.320000,0,1.946415,-0.182035
0.020000,0.330000,0,1.861107,-0.166041
0.020000,0.340000,0,1.783102,-0.151865
0.020000,0.350000,0,1.711593,-0.139257
0.020000,0.360000,0,1.645880,-0.128006
0.020000,0.370000,0,1.585356,-0.117935
0.020000,0.380000,0,1.529489,-0.108892
0.020000,0.390000,0,1.477816,-0.100750
0.020000,0.400000,0,1.429927,-0.093399
0.020000,0.410000,0,1.385463,-0.086746
0.020000,0.420000,0,1.344106,-0.080710
0.020000,0.430000,0,1.305574,-0.075220
0.020000,0.440000,0,1.269616,-0.070218
0.020000,0.450000,0,1.236007,-0.065649
0.020000,0.460000,0,1.204549,-0.061468
0.020000,0.470000,0,1.175061,-0.057634
0.020000,0.480000,0,1.147383,-0.054112
0.020000,0.490000,0,1.121370,-0.050872
0.030000,-0.490000,0,1.117507,0.075991
0.030000,-0.480000,0,1.143190,0.080817
0.030000,-0.470000,0,1.170502,0.086061
0.030000,-0.460000,0,1.199582,0.091767
0.030000,-0.450000,0,1.230587,0.097989
0.030000,-0.440000,0,1.263689,0.104785
0.030000,-0.430000,0,1.299081,0.112223
0.030000,-0.420000,0,1.336977,0.120381
0.030000,-0.410000,0,1.377618,0.129349
0.030000,-0.400000,0,1.421274,0.139227
0.030000,-0.390000,0,1.468248,0.150136
0.030000,-0.380000,0,1.518883,0.162213
0.030000,-0.370000,0,1.573567,0.175618
0.030000,-0.360000,0,1.632739,0.190538
0.030000,-0.350000,0,1.696901,0.207193
0.030000,-0.340000,0,1.766624,0.225842
0.030000,-0.330000,0,1.842563,0.246792
0.030000,-0.320000,0,1.925471,0.270407
0.030000,-0.310000,0,2.016220,0.297126
0.030000,-0.300000,0,2.115817,0.327471
0.030000,-0.290000,0,2.225436,0.362079
0.030000,-0.280000,0,2.346447,0.401722
0.030000,-0.270000,0,2.480461,0.447345
0.030000,-0.260000,0,2.629378,0.500115
0.030000,-0.250000,0,2.795450,0.561482
0.030000,-0.240000,0,2.981361,0.633260
0.030000,-0.230000,0,3.190328,0.717741
0.030000,-0.220000,0,3.426230,0.817844
0.030000,-0.210000,0,3.693765,0.937328
0.030000,-0.200000,0,3.998667,1.081081
0.030000,-0.190000,0,4.347971,1.255534
0.030000,-0.180000,0,4.750359,1.469254
0.030000,-0.170000,0,5.216612,1.733809
0.030000,-0.160000,0,5.760181,2.065049
0.030000,-0.150000,0,6.397914,2.485044
0.030000,-0.140000,0,7.150943,3.025065
0.030000,-0.130000,0,8.045696,3.730273
0.030000,-0.120000,0,9.114865,4.667243
0.030000,-0.110000,0,10.397810,5.936319
0.030000,-0.100000,0,11.938992,7.692308
0.030000,-0.090000,0,13.780776,10.179716
0.030000,-0.080000,0,15.941176,13.793103
0.030000,-0.070000,0,18.351959,19.178082
0.030000,-0.060000,0,20.692308,27.383367
0.030000,-0.050000,0,21.946594,40.000000
0.030000,-0.040000,0,19.250000,58.823529
0.030000,-0.030000,0,5.115385,83.076923
0.030000,-0.020000,0,-37.000000,100.000000
0.030000,-0.010000,0,-123.029412,76.923077
0.030000,0.000000,0,-187.000000,0.000000
0.030000,0.010000,0,-123.029412,-76.923077
0.030000,0.020000,0,-37.000000,-100.000000
0.030000,0.030000,0,5.115385,-83.076923
0.030000,0.040000,0,19.250000,-58.823529
0.030000,0.050000,0,21.946594,-40.000000
0.030000,0.060000,0,20.692308,-27.383367
0.030000,0.070000,0,18.351959,-19.178082
0.030000,0.080000,0,15.941176,-13.793103
0.030000,0.090000,0,13.780776,-10.179716
0.030000,0.100000,0,11.938992,-7.692308
0.030000,0.110000,0,10.397810,-5.936319
0.030000,0.120000,0,9.114865,-4.667243
0.030000,0.130000,0,8.045696,-3.730273
0.030000,0.140000,0,7.150943,-3.025065
0.030000,0.150000,0,6.397914,-2.485044
0.030000,0.160000,0,5.760181,-2.065049
0.030000,0.170000,0,5.216612,-1.733809
0.030000,0.180000,0,4.750359,-1.469254
0.030000,0.190000,0,4.347971,-1.255534
0.030000,0.200000,0,3.998667,-1.081081
0.030000,0.210000,0,3.693765,-0.937328
0.030000,0.220000,0,3.426230,-0.817844
0.030000,0.230000,0,3.190328,-0.717741
0.030000,0.240000,0,2.981361,-0.633260
0.030000,0.250000,0,2.795450,-0.561482
0.030000,0.260000,0,2.629378,-0.500115
0.030000,0.270000,0,2.480461,-0.447345
0.030000,0.280000,0,2.346447,-0.401722
0.030000,0.290000,0,2.225436,-0.362079
0.030000,0.300000,0,2.115817,-0.327471
0.030000,0.310000,0,2.016220,-0.297126
0.030000,0.320000,0,1.925471,-0.270407
0.030000,0.330000,0,1.842563,-0.246792
0.030000,0.340000,0,1.766624,-0.225842
0.030000,0.350000,0,1.696901,-0.207193
0.030000,0.360000,0,1.632739,-0.190538
0.030000,0.370000,0,1.573567,-0.175618
0.030000,0.380000,0,1.518883,-0.162213
0.030000,0.390000,0,1.468248,-0.150136
0.030000,0.400000,0,1.421274,-0.139227
0.030000,0.410000,0,1.377618,-0.129349
0.030000,0.420000,0,1.336977,-0.120381
0.030000,0.430000,0,1.299081,-0.112223
0.030000,0.440000,0,1.263689,-0.104785
0.030000,0.450000,0,1.230587,-0.097989
0.030000,0.460000,0,1.199582,-0.091767
0.030000,0.470000,0,1.170502,-0.086061
0.030000,0.480000,0,1.143190,-0.080817
0.030000,0.490000,0,1.117507,-0.075991
0.040000,-0.490000,0,1.112144,0.100735
0.040000,-0.480000,0,1.137370,0.107106
0.040000,-0.470000,0,1.164176,0.114026
0.040000,-0.460000,0,1.192694,0.121553
0.040000,-0.450000,0,1.223074,0.129756
0.040000,-0.440000,0,1.255477,0.138711
0.040000,-0.430000,0,1.290088,0.148508
0.040000,-0.420000,0,1.327108,0.159246
0.040000,-0.410000,0,1.366763,0.171042
0.040000,-0.400000,0,1.409308,0.184029
0.040000,-0.390000,0,1.455026,0.198359
0.040000,-0.380000,0,1.504237,0.214211
0.040000,-0.370000,0,1.557299,0.231791
0.040000,-0.360000,0,1.614621,0.251340
0.040000,-0.350000,0,1.676661,0.273142
0.040000,-0.340000,0,1.743945,0.297527
0.040000,-0.330000,0,1.817067,0.324888
0.040000,-0.320000,0,1.896711,0.355692
0.040000,-0.310000,0,1.983658,0.390494
0.040000,-0.300000,0,2.078807,0.429959
0.040000,-0.290000,0,2.183195,0.474891
0.040000,-0.280000,0,2.298026,0.526262
0.040000,-0.270000,0,2.424694,0.585260
0.040000,-0.260000,0,2.564829,0.653342
0.040000,-0.250000,0,2.720335,0.732307
0.040000,-0.240000,0,2.893447,0.824400
0.040000,-0.230000,0,3.086797,0.932432
0.040000,-0.220000,0,3.303493,1.059964
0.040000,-0.210000,0,3.547210,1.211538
0.040000,-0.200000,0,3.822307,1.393008
0.040000,-0.190000,0,4.133945,1.611991
0.040000,-0.180000,0,4.488229,1.878506
0.040000,-0.170000,0,4.892340,2.205882
0.040000,-0.160000,0,5.354630,2.612067
0.040000,-0.150000,0,5.884615,3.121532
0.040000,-0.140000,0,6.492716,3.768083
0.040000,-0.130000,0,7.189447,4.599057
0.040000,-0.120000,0,7.983467,5.681594
0.040000,-0.110000,0,8.877239,7.112069
0.040000,-0.100000,0,9.857798,9.030025
0.040000,-0.090000,0,10.877358,11.637931
